Event ID,Date time,Latitude,Longitude,Magnitude,Mag Type,Depth (km),Phase Count,Azimuth Gap,Location,Agency
bmg2024idum,2024-04-25T22:03:02.083529Z,-2.208955526,102.3887024,3.464909894,M,202,50,155.4123688,"Southern Sumatra, Indonesia",BMKG
bmg2024icrm,2024-04-25T07:23:58.078385Z,-4.567088127,102.7637863,2.949366635,M,39,37,114.9121399,"Southern Sumatra, Indonesia",BMKG
bmg2024iclq,2024-04-25T04:26:34.32925Z,-2.898540258,100.0075531,4.628567925,M,21,83,205.6549301,"Southern Sumatra, Indonesia",BMKG
bmg2024ibqa,2024-04-24T17:31:27.787767Z,3.478295326,96.7539978,3.252420309,M,28,40,82.11917114,"Northern Sumatra, Indonesia",BMKG
bmg2024iavg,2024-04-24T07:01:33.754459Z,0.9762193561,98.70642853,4.22117464,M,35,68,43.16265869,"Northern Sumatra, Indonesia",BMKG
bmg2024hxxa,2024-04-22T16:30:47.482086Z,1.010611534,98.83083344,3.976663174,M,51,43,60.58761597,"Northern Sumatra, Indonesia",BMKG
bmg2024hxck,2024-04-22T06:06:05.608418Z,-2.071686029,100.6294022,4.60297036,M,27,87,52.37385559,"Southern Sumatra, Indonesia",BMKG
bmg2024hwhw,2024-04-21T19:43:07.176374Z,-0.7599163055,99.045784,3.310498155,M,23,24,122.1959534,"Southern Sumatra, Indonesia",BMKG
bmg2024hvyd,2024-04-21T14:48:04.867129Z,0.854696393,100.1400375,3.743975305,M,196,55,64.55980682,"Northern Sumatra, Indonesia",BMKG
bmg2024hvbu,2024-04-21T03:30:06.446499Z,3.008191347,96.17450714,3.562729211,M,14,17,105.0683746,"Northern Sumatra, Indonesia",BMKG
bmg2024hujf,2024-04-20T18:07:07.169197Z,-0.3280415833,99.05224609,3.182013712,M,21,31,104.1625366,"Southern Sumatra, Indonesia",BMKG
bmg2024hsqj,2024-04-19T19:27:49.764635Z,-0.7887827754,99.00717926,4.453129006,M,25,174,130.4382935,"Southern Sumatra, Indonesia",BMKG
bmg2024hpfv,2024-04-17T22:44:02.367175Z,-0.4476289153,100.234169,2.479826645,M,5,33,149.9873047,"Southern Sumatra, Indonesia",BMKG
bmg2024hpfr,2024-04-17T22:39:45.218072Z,2.060821533,97.8502121,2.741579378,M,34,22,93.00080109,"Northern Sumatra, Indonesia",BMKG
bmg2024hmcl,2024-04-16T05:37:17.911735Z,1.571116328,99.13327026,3.067815423,M,5,26,108.3538361,"Northern Sumatra, Indonesia",BMKG
bmg2024hlep,2024-04-15T17:34:27.733021Z,-3.107002258,97.92046356,4.049043346,M,10,53,241.0937576,"Southwest of Sumatra, Indonesia",BMKG
bmg2024hknd,2024-04-15T08:45:23.47432Z,-2.952363491,101.9195328,3.143751677,M,90,25,94.78512573,"Southern Sumatra, Indonesia",BMKG
bmg2024hjwc,2024-04-15T00:08:25.735421Z,3.24815321,96.58826447,4.020734658,M,19,35,85.76010132,"Northern Sumatra, Indonesia",BMKG
bmg2024hjif,2024-04-14T17:07:14.166768Z,-0.1127396449,100.8397446,2.537876637,M,158,24,83.47184563,"Southern Sumatra, Indonesia",BMKG
bmg2024hisb,2024-04-14T08:57:36.615035Z,2.996634483,97.40713501,4.142818554,M,10,59,58.59172058,"Northern Sumatra, Indonesia",BMKG
bmg2024hhww,2024-04-13T22:15:39.535673Z,-4.666735649,102.6853409,3.739720617,M,38,61,93.38909912,"Southern Sumatra, Indonesia",BMKG
bmg2024hhsy,2024-04-13T20:16:29.771089Z,-1.613023639,100.2358856,3.134664369,M,26,46,57.02685547,"Southern Sumatra, Indonesia",BMKG
bmg2024hgam,2024-04-12T21:48:30.434283Z,-1.594639659,100.28125,2.407181047,M,25,16,129.3864679,"Southern Sumatra, Indonesia",BMKG
bmg2024hfky,2024-04-12T13:57:40.467134Z,2.623481274,97.95323181,2.467238429,M,47,18,138.8593121,"Northern Sumatra, Indonesia",BMKG
bmg2024hfja,2024-04-12T12:59:43.439251Z,2.060237169,98.03935242,3.778013786,M,31,57,55.9510498,"Northern Sumatra, Indonesia",BMKG
bmg2024hfhx,2024-04-12T12:25:16.407227Z,4.665418625,96.31001282,2.318230623,MLv,13,14,94.54216003,"Northern Sumatra, Indonesia",BMKG
bmg2024hezm,2024-04-12T08:10:29.274435Z,1.70259583,99.38877869,3.680312644,M,158,65,55.33445168,"Northern Sumatra, Indonesia",BMKG
bmg2024hexe,2024-04-12T06:59:57.710627Z,0.1927400529,96.61125946,3.764462662,M,26,46,226.3837814,Off West Coast of Northern Sumatra,BMKG
bmg2024heae,2024-04-11T19:23:02.103556Z,-3.914185047,101.6085205,3.333720831,M,15,35,183.9212189,"Southern Sumatra, Indonesia",BMKG
bmg2024hdxq,2024-04-11T18:05:43.300169Z,-0.5855412483,100.4456635,2.411848487,M,10,28,69.17630005,"Southern Sumatra, Indonesia",BMKG
bmg2024hcrj,2024-04-11T01:47:56.267336Z,-4.983264446,102.9047852,3.944903857,M,35,56,114.7097473,"Southern Sumatra, Indonesia",BMKG
bmg2024hcit,2024-04-10T21:27:07.056731Z,-5.209997654,103.0215912,2.76487969,M,31,19,155.0411606,"Southern Sumatra, Indonesia",BMKG
bmg2024hcfi,2024-04-10T19:42:17.498423Z,-1.501624227,100.4121323,2.755119491,M,39,36,105.3048706,"Southern Sumatra, Indonesia",BMKG
bmg2024hcaq,2024-04-10T17:20:33.097437Z,2.415545702,99.01760101,1.874085246,M,143,20,173.1161346,"Northern Sumatra, Indonesia",BMKG
bmg2024hcam,2024-04-10T17:15:38.542323Z,-2.528273106,102.2209702,2.2653448,M,148,14,112.0869522,"Southern Sumatra, Indonesia",BMKG
bmg2024hcal,2024-04-10T17:14:14.250148Z,-4.014003754,103.3173218,1.909421248,MLv,10,10,182.7892685,"Southern Sumatra, Indonesia",BMKG
bmg2024hbzc,2024-04-10T16:33:51.62019Z,2.130411863,97.8307724,3.033440655,M,35,30,67.54776001,"Northern Sumatra, Indonesia",BMKG
bmg2024hbvv,2024-04-10T14:55:19.50295Z,2.604905367,97.75246429,3.225821764,M,33,41,59.98901749,"Northern Sumatra, Indonesia",BMKG
bmg2024hbri,2024-04-10T12:38:40.652081Z,3.387099743,96.53585815,3.599428035,M,26,44,94.42843628,"Northern Sumatra, Indonesia",BMKG
bmg2024hbjx,2024-04-10T08:52:52.693862Z,1.617596984,99.59011841,3.187632262,M,163,46,167.486908,"Northern Sumatra, Indonesia",BMKG
bmg2024haek,2024-04-09T16:58:51.405155Z,0.2774921656,100.1096802,2.031211754,M,17,14,128.0179477,"Northern Sumatra, Indonesia",BMKG
bmg2024gzbg,2024-04-09T02:14:13.208097Z,1.731626987,99.14876556,3.668740374,M,10,44,60.76716924,"Northern Sumatra, Indonesia",BMKG
bmg2024gyyt,2024-04-09T00:58:32.186565Z,-4.886901379,102.9991837,4.68251543,M,27,87,109.9583588,"Southern Sumatra, Indonesia",BMKG
bmg2024gymn,2024-04-08T18:48:19.649602Z,-4.191291809,103.3535767,3.73156498,M,146,52,107.3585739,"Southern Sumatra, Indonesia",BMKG
bmg2024gwgw,2024-04-07T13:40:06.081487Z,-2.529502153,102.4594498,3.507447557,M,168,52,64.52807236,"Southern Sumatra, Indonesia",BMKG
bmg2024gvxz,2024-04-07T09:11:28.786597Z,1.828935981,99.41270447,3.154129889,M,151,33,100.6252747,"Northern Sumatra, Indonesia",BMKG
bmg2024gvsu,2024-04-07T06:33:28.519055Z,5.325368881,95.63658905,2.667399391,M,10,17,123.8181076,"Northern Sumatra, Indonesia",BMKG
bmg2024gvmc,2024-04-07T03:11:21.029715Z,-5.103310585,104.2994537,2.896495865,M,10,20,80.82040405,"Southern Sumatra, Indonesia",BMKG
bmg2024guym,2024-04-06T20:17:43.627218Z,-1.220716596,100.1334763,2.779033308,M,36,26,74.26367188,"Southern Sumatra, Indonesia",BMKG
bmg2024gsux,2024-04-05T16:13:19.493375Z,0.5587663054,98.53092194,4.64680195,M,18,72,68.87132263,"Northern Sumatra, Indonesia",BMKG
bmg2024gsul,2024-04-05T15:58:55.226951Z,4.690272331,95.16413879,2.843819585,M,34,13,243.1846085,"Northern Sumatra, Indonesia",BMKG
bmg2024gsrn,2024-04-05T14:30:46.745156Z,2.893806458,96.32730103,3.622426756,M,33,15,80.97425842,"Northern Sumatra, Indonesia",BMKG
bmg2024gscl,2024-04-05T06:54:17.709838Z,4.865838528,96.05599213,1.97793562,MLv,10,14,125.9844284,"Northern Sumatra, Indonesia",BMKG
bmg2024grnb,2024-04-04T23:07:04.094457Z,-0.4270477593,100.1447601,2.771020566,M,10,60,43.39276123,"Southern Sumatra, Indonesia",BMKG
bmg2024grdg,2024-04-04T18:09:37.524613Z,-4.913439274,102.6976547,3.088050338,M,18,56,105.3957977,"Southern Sumatra, Indonesia",BMKG
bmg2024gqwp,2024-04-04T14:48:51.024863Z,-4.715559959,102.6204071,3.380422446,M,36,79,97.30714417,"Southern Sumatra, Indonesia",BMKG
bmg2024gqjk,2024-04-04T08:08:12.564504Z,-1.112627149,99.8992691,3.153899558,M,36,23,70.57489014,"Southern Sumatra, Indonesia",BMKG
bmg2024gpro,2024-04-03T23:07:48.262415Z,-3.324059725,101.6672745,3.779241889,M,27,29,120.4414063,"Southern Sumatra, Indonesia",BMKG
bmg2024goet,2024-04-03T03:30:51.734466Z,5.174684048,95.24176025,2.917220733,M,58,21,198.7996521,"Northern Sumatra, Indonesia",BMKG
bmg2024gnvy,2024-04-02T23:03:52.458593Z,1.935420871,97.75784302,3.015772928,M,21,33,79.59559631,"Northern Sumatra, Indonesia",BMKG
bmg2024gmgz,2024-04-02T02:21:58.693645Z,1.912360072,98.92407227,3.318707088,M,105,63,42.87431335,"Northern Sumatra, Indonesia",BMKG
bmg2024glbr,2024-04-01T10:32:54.397Z,-5.309146404,102.5628052,4.191901614,M,13,29,156.7012634,"Southern Sumatra, Indonesia",BMKG
bmg2024kppi,2024-05-30T20:08:18.70342Z,1.94750154,98.94589233,3.860154647,M,115,87,70.6726346,"Northern Sumatra, Indonesia",BMKG
bmg2024koul,2024-05-30T09:35:54.658127Z,-3.699756145,101.5803146,4.376731031,M,15,46,140.82164,"Southern Sumatra, Indonesia",BMKG
bmg2024kocv,2024-05-30T00:41:23.139051Z,2.700487614,97.63712311,3.034357615,M,10,32,110.8474731,"Northern Sumatra, Indonesia",BMKG
bmg2024knxw,2024-05-29T22:11:02.844407Z,4.564451218,96.38210297,2.683286921,M,6,17,83.01698303,"Northern Sumatra, Indonesia",BMKG
bmg2024kntz,2024-05-29T20:12:42.829335Z,4.548655987,96.44526672,3.345774909,M,5,23,129.8205414,"Northern Sumatra, Indonesia",BMKG
bmg2024knnk,2024-05-29T16:54:03.526066Z,2.699765682,95.51641846,4.402179101,M,24,89,220.0721283,Off West Coast of Northern Sumatra,BMKG
bmg2024klhz,2024-05-28T11:52:40.211971Z,2.774143934,95.52122498,5.841860824,Mw(mB),21,257,108.038147,Off West Coast of Northern Sumatra,BMKG
bmg2024kkrw,2024-05-28T03:44:48.825836Z,-0.296900958,100.2900696,2.307832518,M,10,14,110.5993195,"Southern Sumatra, Indonesia",BMKG
bmg2024kjrj,2024-05-27T14:21:10.236473Z,-1.391483188,100.3868256,3.463299529,M,39,75,40.39868164,"Southern Sumatra, Indonesia",BMKG
bmg2024khis,2024-05-26T07:42:22.930691Z,-0.331802845,100.4259415,3.341811729,M,6,34,77.58281708,"Southern Sumatra, Indonesia",BMKG
bmg2024khax,2024-05-26T03:47:10.599403Z,-0.344008267,100.3585968,3.721424918,M,10,29,75.08505249,"Southern Sumatra, Indonesia",BMKG
bmg2024kgtd,2024-05-25T23:50:46.571704Z,-0.179637894,98.80021667,3.520115634,M,26,44,114.2427979,"Southern Sumatra, Indonesia",BMKG
bmg2024kfyw,2024-05-25T13:36:06.429219Z,0.736150801,99.68050385,2.801698053,MLv,10,24,95.25532055,"Northern Sumatra, Indonesia",BMKG
bmg2024kdiy,2024-05-24T03:17:32.849809Z,0.807000995,100.0261765,3.744452004,M,178,66,60.67518616,"Northern Sumatra, Indonesia",BMKG
bmg2024kdbh,2024-05-23T23:25:12.953657Z,-3.796615124,101.8487778,4.431067481,M,17,66,132.0636749,"Southern Sumatra, Indonesia",BMKG
bmg2024kczp,2024-05-23T22:33:53.204789Z,2.120424032,98.0477829,2.710873242,M,33,21,104.6392365,"Northern Sumatra, Indonesia",BMKG
bmg2024kcvw,2024-05-23T20:41:00.965657Z,3.149531603,97.36000824,3.055339897,M,13,31,79.43742371,"Northern Sumatra, Indonesia",BMKG
bmg2024kcvc,2024-05-23T20:17:52.495346Z,-4.319322109,101.5580139,3.761026085,M,15,42,169.6853333,"Southern Sumatra, Indonesia",BMKG
bmg2024kbah,2024-05-22T20:38:34.840163Z,0.009579876,99.94754028,2.794843853,M,30,15,167.912796,"Northern Sumatra, Indonesia",BMKG
bmg2024kayx,2024-05-22T19:56:13.183378Z,4.742134094,96.21340942,3.111279743,M,10,24,70.38684082,"Northern Sumatra, Indonesia",BMKG
bmg2024kama,2024-05-22T13:25:37.26497Z,0.042310055,98.93070984,3.364959446,M,20,39,84.0085907,"Northern Sumatra, Indonesia",BMKG
bmg2024jzwf,2024-05-22T05:27:04.457645Z,2.629215479,95.75309753,4.544553065,M,14,47,213.7671204,Off West Coast of Northern Sumatra,BMKG
bmg2024jycu,2024-05-21T06:29:26.468446Z,2.690537453,99.14369965,3.68397224,M,165,32,84.83258438,"Northern Sumatra, Indonesia",BMKG
bmg2024jxrs,2024-05-21T00:53:59.003125Z,-5.043933392,102.9669266,4.937758607,M,24,87,95.48091888,"Southern Sumatra, Indonesia",BMKG
bmg2024jxem,2024-05-20T18:12:41.619722Z,2.490107059,98.93441772,2.386924147,M,144,19,201.2974854,"Northern Sumatra, Indonesia",BMKG
bmg2024jvxn,2024-05-20T01:33:47.525183Z,-0.490612328,96.92800903,4.496119896,M,45,46,216.7964401,"Southwest of Sumatra, Indonesia",BMKG
bmg2024jthl,2024-05-18T15:10:27.181605Z,-4.737057686,102.545578,3.061131152,M,29,21,132.2580261,"Southern Sumatra, Indonesia",BMKG
bmg2024jsxj,2024-05-18T10:04:56.823073Z,2.64817524,97.83914948,2.964641815,M,49,26,51.60784912,"Northern Sumatra, Indonesia",BMKG
bmg2024jshr,2024-05-18T02:09:16.135113Z,1.416607261,98.8456192,3.102515007,M,80,58,56.67045593,"Northern Sumatra, Indonesia",BMKG
bmg2024jqux,2024-05-17T06:33:25.883855Z,3.694848537,96.85135651,2.655286034,M,125,7,134.4695587,"Northern Sumatra, Indonesia",BMKG
bmg2024jqip,2024-05-17T00:20:58.553789Z,-3.476521015,101.8437042,4.046904143,M,85,47,124.0554657,"Southern Sumatra, Indonesia",BMKG
bmg2024jpzw,2024-05-16T19:56:00.525526Z,-3.122400522,101.170845,3.291295357,M,19,31,162.2701492,"Southern Sumatra, Indonesia",BMKG
bmg2024jpvn,2024-05-16T17:44:31.673282Z,-4.537117481,102.1633759,3.808247905,M,23,46,162.5730743,"Southern Sumatra, Indonesia",BMKG
bmg2024jopf,2024-05-16T01:24:45.180219Z,5.307472229,95.70630646,3.753079457,M,10,25,102.7984467,"Northern Sumatra, Indonesia",BMKG
bmg2024jobm,2024-05-15T18:28:56.824432Z,-5.907365322,103.8034439,2.809213486,MLv,24,11,254.81633,"Southern Sumatra, Indonesia",BMKG
bmg2024jmpr,2024-05-14T23:22:15.626559Z,1.7213943,99.14434814,3.101303302,M,5,40,71.13183594,"Northern Sumatra, Indonesia",BMKG
bmg2024jmah,2024-05-14T15:36:23.201086Z,-2.661646843,101.7901382,3.921308809,M,10,33,84.82719421,"Southern Sumatra, Indonesia",BMKG
bmg2024jltq,2024-05-14T12:13:46.200232Z,5.546374321,95.46926117,3.381950515,M,10,24,126.2737274,"Northern Sumatra, Indonesia",BMKG
bmg2024jjvt,2024-05-13T11:01:38.265288Z,-1.442441344,99.77872467,2.933194187,M,17,23,115.3648682,"Southern Sumatra, Indonesia",BMKG
bmg2024jjlm,2024-05-13T05:50:47.182165Z,2.058880091,97.82157898,3.336081525,M,32,27,75.96855927,"Northern Sumatra, Indonesia",BMKG
bmg2024jjlb,2024-05-13T05:37:56.08607Z,1.886033058,98.9691925,3.568430214,M,107,38,58.14955902,"Northern Sumatra, Indonesia",BMKG
bmg2024jhxu,2024-05-12T09:47:09.024825Z,-0.726564348,99.74430084,3.112892179,M,40,26,51.93927002,"Southern Sumatra, Indonesia",BMKG
bmg2024jhvv,2024-05-12T08:48:01.992897Z,4.679436207,96.29525757,2.844866437,M,8,19,91.09044266,"Northern Sumatra, Indonesia",BMKG
bmg2024jfuu,2024-05-11T05:59:48.20791Z,-1.053512573,99.67217255,3.253983211,M,56,29,47.69281006,"Southern Sumatra, Indonesia",BMKG
bmg2024jeru,2024-05-10T15:20:47.016429Z,-3.534070253,101.5650635,4.749758365,M,22,96,84.24429321,"Southern Sumatra, Indonesia",BMKG
bmg2024jcvk,2024-05-09T14:54:35.206106Z,-0.273233563,100.3290787,2.177636607,M,11,18,100.1924686,"Southern Sumatra, Indonesia",BMKG
bmg2024jcup,2024-05-09T14:30:32.159648Z,-4.724260807,103.680748,4.460654825,M,136,98,73.55104065,"Southern Sumatra, Indonesia",BMKG
bmg2024javk,2024-05-08T12:37:44.666911Z,-0.112777442,100.3308716,2.569243444,M,10,12,98.31505203,"Southern Sumatra, Indonesia",BMKG
bmg2024ixqf,2024-05-06T18:36:41.943887Z,-5.985739708,103.0334778,4.479233795,M,29,60,201.6193924,"Southern Sumatra, Indonesia",BMKG
bmg2024ivgy,2024-05-05T11:39:11.61579Z,4.845316887,96.09842682,3.031320975,M,10,24,85.73167419,"Northern Sumatra, Indonesia",BMKG
bmg2024iuxj,2024-05-05T06:49:00.541181Z,-2.074641705,100.6380997,4.595747769,M,27,57,69.02503967,"Southern Sumatra, Indonesia",BMKG
bmg2024iupe,2024-05-05T02:39:57.865087Z,0.247474596,98.38266754,3.738749665,M,10,46,107.8427887,"Northern Sumatra, Indonesia",BMKG
bmg2024iufu,2024-05-04T21:55:55.028256Z,-1.182251453,99.68270111,2.951400068,M,20,29,78.57684326,"Southern Sumatra, Indonesia",BMKG
bmg2024itwe,2024-05-04T17:04:11.999244Z,-1.67258954,99.53890991,3.529161364,M,15,39,81.45762634,"Southern Sumatra, Indonesia",BMKG
bmg2024isuu,2024-05-04T03:14:19.879871Z,-2.227825165,99.30648041,3.241341631,M,29,16,212.2145309,"Southern Sumatra, Indonesia",BMKG
bmg2024isat,2024-05-03T17:06:20.207007Z,0.178833514,96.73058319,4.01159574,M,10,45,214.0621796,Off West Coast of Northern Sumatra,BMKG
bmg2024irma,2024-05-03T09:40:25.638511Z,-4.638720989,104.5456543,4.179297565,M,193,59,153.9354324,"Southern Sumatra, Indonesia",BMKG
bmg2024iqgz,2024-05-02T17:59:40.491383Z,-2.11561656,100.0972672,3.414098739,M,10,37,88.43107605,"Southern Sumatra, Indonesia",BMKG
bmg2024iqer,2024-05-02T16:49:35.872456Z,-4.165192127,103.1975479,3.491882495,M,10,47,63.38438606,"Southern Sumatra, Indonesia",BMKG
bmg2024iphs,2024-05-02T05:13:00.436996Z,4.505103111,96.4132309,2.894849936,M,10,27,82.07743835,"Northern Sumatra, Indonesia",BMKG
bmg2024iorm,2024-05-01T21:01:16.421368Z,4.515399456,96.42041016,2.522947029,M,10,25,82.95814514,"Northern Sumatra, Indonesia",BMKG
bmg2024iobt,2024-05-01T13:04:28.02971Z,-2.050743341,100.7251053,3.195725005,M,33,30,89.83280945,"Southern Sumatra, Indonesia",BMKG
bmg2024mqhs,2024-06-28T16:29:46.458162Z,-3.386329651,101.6549225,4.081717475,M,31,52,123.6623688,"Southern Sumatra, Indonesia",BMKG
bmg2024mmqv,2024-06-26T16:33:46.229302Z,3.678042412,96.93062592,3.158458653,M,2,25,147.2064667,"Northern Sumatra, Indonesia",BMKG
bmg2024mmcg,2024-06-26T09:11:43.402816Z,-0.711682737,100.0543671,3.195654548,M,76,31,69.47264099,"Southern Sumatra, Indonesia",BMKG
bmg2024mkuc,2024-06-25T15:56:41.936776Z,-4.54972744,101.9610291,4.316643546,M,13,55,153.354187,"Southern Sumatra, Indonesia",BMKG
bmg2024mjqv,2024-06-25T01:09:08.838735Z,0.219193742,100.1148071,3.695253554,M,3,53,28.13668823,"Northern Sumatra, Indonesia",BMKG
bmg2024mifs,2024-06-24T06:24:46.49292Z,-0.305316836,100.2587585,2.737564169,M,8,20,101.7248077,"Southern Sumatra, Indonesia",BMKG
bmg2024mhgt,2024-06-23T17:47:41.941849Z,-2.115353823,102.0258179,3.580197272,M,171,110,69.55308533,"Southern Sumatra, Indonesia",BMKG
bmg2024mgvf,2024-06-23T11:57:39.834856Z,0.90925318,98.6832962,3.520460835,M,18,54,46.09907532,"Northern Sumatra, Indonesia",BMKG
bmg2024mfot,2024-06-22T19:33:44.328897Z,2.592229366,98.6654892,3.815553117,M,10,65,55.20042419,"Northern Sumatra, Indonesia",BMKG
bmg2024mflk,2024-06-22T17:52:45.278894Z,3.058554888,97.90281677,4.257971542,M,10,37,117.6902008,"Northern Sumatra, Indonesia",BMKG
bmg2024mfju,2024-06-22T17:03:17.866986Z,2.645707369,98.68656921,3.775712175,M,10,49,115.106308,"Northern Sumatra, Indonesia",BMKG
bmg2024mfjr,2024-06-22T16:59:23.326335Z,2.659762621,98.71675873,2.359384106,M,10,26,120.2504501,"Northern Sumatra, Indonesia",BMKG
bmg2024mfjq,2024-06-22T16:57:36.342294Z,2.662272453,98.69150543,2.455815952,M,10,22,120.1373978,"Northern Sumatra, Indonesia",BMKG
bmg2024mfjp,2024-06-22T16:56:11.135708Z,2.551034451,98.74192047,2.44106718,M,10,28,103.3127289,"Northern Sumatra, Indonesia",BMKG
bmg2024mfjk,2024-06-22T16:52:10.977519Z,2.585060835,98.69593048,2.688350175,M,10,35,98.66231537,"Northern Sumatra, Indonesia",BMKG
bmg2024mdzr,2024-06-21T22:49:00.198428Z,-1.359134912,100.3454208,3.381234378,M,46,37,62.56210327,"Southern Sumatra, Indonesia",BMKG
bmg2024mdte,2024-06-21T19:31:36.473023Z,3.399228096,98.94116211,4.448450629,M,185,70,82.15579224,"Northern Sumatra, Indonesia",BMKG
bmg2024mdrz,2024-06-21T18:54:04.239111Z,-4.815491676,102.7499466,3.372955074,M,26,15,119.1616211,"Southern Sumatra, Indonesia",BMKG
bmg2024mdky,2024-06-21T15:22:00.809842Z,-2.097052336,100.7783127,3.65338678,M,32,49,76.60089111,"Southern Sumatra, Indonesia",BMKG
bmg2024mazw,2024-06-20T07:29:23.822392Z,2.121284485,96.52271271,3.201080654,M,14,26,183.823822,"Northern Sumatra, Indonesia",BMKG
bmg2024maot,2024-06-20T01:53:25.870821Z,-3.707095861,101.0345688,3.528546052,M,54,35,168.686203,"Southern Sumatra, Indonesia",BMKG
bmg2024macb,2024-06-19T19:27:47.60275Z,-3.613270998,99.54656982,4.715310941,M,28,112,138.2783508,"Southwest of Sumatra, Indonesia",BMKG
bmg2024lyuu,2024-06-19T02:39:44.016951Z,2.727571726,95.65274811,3.904493087,M,25,29,227.76651,Off West Coast of Northern Sumatra,BMKG
bmg2024lyuo,2024-06-19T02:32:24.057435Z,2.698454618,95.59204102,3.689390293,M,15,24,229.0627441,Off West Coast of Northern Sumatra,BMKG
bmg2024lyky,2024-06-18T21:40:56.404955Z,-0.261822611,100.4178238,2.464061467,M,8,21,165.1375122,"Southern Sumatra, Indonesia",BMKG
bmg2024lygj,2024-06-18T19:22:58.108116Z,1.197264552,98.85136414,2.894450806,M,52,53,52.6146698,"Northern Sumatra, Indonesia",BMKG
bmg2024lxst,2024-06-18T12:30:05.813841Z,0.4046444,98.50431824,4.149755917,M,51,76,77.65579224,"Northern Sumatra, Indonesia",BMKG
bmg2024lwcv,2024-06-17T15:18:35.555927Z,-4.207268238,102.2709351,3.543379603,M,24,46,121.1023254,"Southern Sumatra, Indonesia",BMKG
bmg2024lsmf,2024-06-15T15:31:02.939162Z,-4.893523693,102.9977341,4.628882584,M,27,71,110.3897095,"Southern Sumatra, Indonesia",BMKG
bmg2024lpxf,2024-06-14T05:39:42.992935Z,-1.87468338,100.3601837,4.615176373,M,17,111,55.09020996,"Southern Sumatra, Indonesia",BMKG
bmg2024lpja,2024-06-13T22:29:47.976707Z,2.33862114,97.04766083,2.956620857,M,15,35,110.8410492,"Northern Sumatra, Indonesia",BMKG
bmg2024lown,2024-06-13T16:11:03.135032Z,4.746287346,95.83837128,2.583623961,MLv,27,13,184.8110199,"Northern Sumatra, Indonesia",BMKG
bmg2024lois,2024-06-13T09:12:06.947795Z,-3.71581459,101.7235107,3.661559824,M,30,24,134.8444366,"Southern Sumatra, Indonesia",BMKG
bmg2024llnx,2024-06-11T20:25:00.381963Z,2.804718018,98.96245575,3.06695619,M,159,39,176.4081421,"Northern Sumatra, Indonesia",BMKG
bmg2024lkpo,2024-06-11T08:07:21.12874Z,0.894260108,97.73123932,4.311912294,M,31,47,118.3433228,"Northern Sumatra, Indonesia",BMKG
bmg2024ljzb,2024-06-10T23:46:09.414778Z,4.705528736,95.84560394,4.77791457,M,88,44,127.4460144,"Northern Sumatra, Indonesia",BMKG
bmg2024ljur,2024-06-10T21:34:06.357575Z,-1.702995777,99.39432526,3.611440713,M,11,30,101.1083984,"Southern Sumatra, Indonesia",BMKG
bmg2024ljgh,2024-06-10T14:18:11.808546Z,2.816641092,99.06793976,4.359706581,M,177,57,44.69393444,"Northern Sumatra, Indonesia",BMKG
bmg2024lisc,2024-06-10T07:08:03.291948Z,5.565541267,95.42832947,3.56409995,M,10,24,113.9179688,"Northern Sumatra, Indonesia",BMKG
bmg2024libv,2024-06-09T22:54:52.954712Z,-0.420526236,100.2681274,3.949836867,M,10,55,38.90905762,"Southern Sumatra, Indonesia",BMKG
bmg2024lexi,2024-06-08T05:12:56.802972Z,0.469313532,99.80474091,3.026662649,M,10,21,151.3749695,"Northern Sumatra, Indonesia",BMKG
bmg2024lekm,2024-06-07T22:44:11.772939Z,2.941010237,97.34901428,3.561013176,M,11,28,77.01863098,"Northern Sumatra, Indonesia",BMKG
bmg2024ldda,2024-06-07T05:49:43.57632Z,2.07089901,98.11347198,2.865719357,M,10,15,115.5904508,"Northern Sumatra, Indonesia",BMKG
bmg2024lcxo,2024-06-07T03:03:56.630012Z,-4.633351326,103.1893234,3.976718936,M,61,60,98.81732178,"Southern Sumatra, Indonesia",BMKG
bmg2024lake,2024-06-05T18:01:55.147189Z,-1.125238538,97.77535248,4.453189077,M,10,39,224.3817825,"Southwest of Sumatra, Indonesia",BMKG
bmg2024laff,2024-06-05T15:32:00.568889Z,0.041597433,98.77238464,3.263165479,M,12,24,89.15454102,"Northern Sumatra, Indonesia",BMKG
bmg2024kzwu,2024-06-05T11:16:13.872878Z,0.396984965,98.52906799,5.349518459,Mw(mB),56,216,74.91516113,"Northern Sumatra, Indonesia",BMKG
bmg2024kzna,2024-06-05T06:19:42.620548Z,-3.692286253,100.6056824,4.964995671,M,10,49,187.5583344,"Southern Sumatra, Indonesia",BMKG
bmg2024kzfc,2024-06-05T02:20:29.565547Z,-3.695381403,100.6336136,5.516411127,Mw(mB),31,241,47.29721069,"Southern Sumatra, Indonesia",BMKG
bmg2024kyzu,2024-06-04T23:39:38.980922Z,2.01072526,99.00306702,3.197711606,M,8,51,92.73684692,"Northern Sumatra, Indonesia",BMKG
bmg2024kxov,2024-06-04T04:58:46.615192Z,-2.081307173,100.6179733,3.871200878,M,24,79,52.23783875,"Southern Sumatra, Indonesia",BMKG
bmg2024kxck,2024-06-03T22:41:42.438073Z,-0.408368379,96.95812225,3.922673568,M,47,77,225.2548218,"Southwest of Sumatra, Indonesia",BMKG
